0.898165504,1.069487535,0.447956067,0.991014895,0,0,0.003033861,0.072558631,0.50121625,0.084340533,0.163988371,0.12890135,0.210239495,0.397119046,0.420478989,0.481738338,0.420478989,0.408799017
3.564487165,0.976608306,0.211779376,0.107145873,2.157885838,0.594853868,0.126809311,0.07462921,0.159026614,0.261202235,0.186573025,0.25730627,0.29851684,0.186573025,0.485089865,0.783606706,0.708977496,0.899296882
7.396876954,2.902092101,0.665597659,0.069662411,1.496121816,3.358640947,0.858180128,0.226747412,0.204175465,0.071274591,0.264769153,0.400032701,0.301296236,0.477074372,0.652838615,0.677947792,0.60262026,0.677947792
13.1352362,4.108439881,1.426718904,0.040681747,0.345137859,2.749144915,6.695999544,1.021738284,0.283079107,0.118035565,0.142739701,0.383361797,0.700639681,0.603394079,0.355949126,0.427138952,0.469852847,0.583756567
12.66157496,7.091825142,3.551944438,0.539845692,0.217054918,0.874712262,4.183629346,5.271738503,1.253653087,0.076460556,0.202999074,0.256833379,0.697897944,0.790219518,0.688534508,0.473137099,0.258074781,0.444462123
6.298191899,5.751397047,3.949533057,0.722506879,0.127792315,0.240698477,1.54193321,3.204721389,4.078557389,0.80509593,0.173530598,0.174579879,0.526084372,0.716969787,0.775955623,0.483715547,0.312292776,0.443405918
1.909346798,3.125804933,4.16441041,2.670157707,0.390134119,0.043222745,0.374820708,0.749588312,1.85579569,1.965309194,0.144774709,0.188971217,0.191844874,0.49328403,1.083730065,0.827800051,0.627014447,0.748744049
1.045163639,1.548386983,2.031119364,1.539434205,0.126244547,0.015777203,0.010014835,0.370539827,0.395197798,1.537404537,1.380323216,0.401444034,0.144066717,0.36928217,0.86333908,1.371803338,1.603564864,1.0808422
1.12216793,1.259262545,1.017951173,0.637539954,0.022825083,0.039609746,0.145807449,0.013628643,0.472393589,0.333327785,0.496502076,0.613374893,0.507092885,0.190295732,0.400681507,0.987670258,1.386537093,2.259166102
1.02222593,0.411838386,0.534633257,0.258435898,0.064882689,0.011896714,0.19559312,0.045942107,0.014382397,0.021625254,0.389864493,0.311774763,1.338654782,0.183201617,0.366403234,0.415256998,1.306838201,2.526557176
0.138093097,0.697962711,1.435897913,0.646048522,0,0,0,0.087990335,0.088776691,0.013982654,0.237678039,0.425569123,0.715958599,1.482148121,0.502948128,0.400801144,0.433484535,2.291776902
1.8716267,0.240933607,1.465750405,0.017151818,0,0,0,0,0.097666754,0.072468921,0.417234404,0.068427462,0.542482581,0.83209712,0.673148283,0.344455626,0.601927313,1.397921438
0.684436179,0.031418108,1.114133645,1.983811373,0.016778656,0,0,0,0,0,0.372861821,0,0.873910387,0.649496854,1.393355818,1.416175874,0.737399991,1.383686793
0,0.178452995,0.655435379,0.283753055,0,0,0,0,0,0,0.028885527,0,0.683240317,0.236952679,1.296122535,1.177518777,2.594885322,0.613895432
0.142508001,0.142508001,0.142508001,0.142508001,0,0,0,0,0,0,0,0.528056037,0.134782096,0.269564192,0.269564192,0.535839488,1.42873352,4.031420357
6.243889688,0.871632462,1.650419204,1.061725788,0.319746854,0.009948968,0.001843969,0.101355139,0.130082771,0.465131983,0.046040069,0.071461493,0.171507583,0.314138165,0.357307465,0.414476659,0.571691944,0.485938152
20.11416062,2.383683949,0.134022604,0.426238693,2.547939411,1.376511117,0.81707249,0.019248932,0,0.169145921,0.500017514,0.187565328,1.321983719,0.251907106,0.406926863,0.271284576,0.310039515,0.58132409
26.41379288,10.12621846,1.053958932,0.087468521,0.497238276,4.782958908,4.70229177,0.717407243,0.190961862,0.043530664,0.294008712,0.540226717,0.756837188,0.428790508,0.401852939,0.297743127,0.364179226,0.477200365
29.75892316,13.15450716,5.059712128,0.758993117,0.018362366,1.021673576,7.324062718,4.020591411,1.05356074,0.129435271,0.14489962,0.169143469,0.258370686,0.20867592,0.207160848,0.225993653,0.25738166,0.351545682
19.88801097,14.02626645,7.872724303,2.511659103,0.216643103,0.05805696,1.382687352,6.002260541,2.983974904,0.690563051,0.288201753,0.181983441,0.210240595,0.247576355,0.13250662,0.186231365,0.259916831,0.382230634
8.955107483,11.71126114,10.18396125,3.823598412,0.70151487,0.033455579,0.239005799,1.039108426,3.399769727,2.143804237,1.169435424,0.334537402,0.193239628,0.361060243,0.49353796,0.629907274,0.561527094,0.548981056
1.509696546,5.824115746,8.127508381,3.665004703,0.285897783,0.067619108,0.026070825,0.069711463,0.398041607,2.035880569,1.133342495,1.606872246,0.090301467,0.155349077,0.34434379,0.393015068,0.610719608,0.53049559
1.01910118,2.339590747,2.335166101,2.251534041,0.237812108,0.06717805,0.005292208,0.035496912,0.015018751,0.480431505,0.817924114,0.604266421,0.241825101,0.156196472,0.334548289,0.773355367,0.799652008,1.021887961
1.533017008,1.742027199,1.865769356,1.098041008,0.283813785,0.62176024,0.206913983,0.007421445,0,0.039326945,0.236335285,1.51119161,0.415532846,0.251046718,0.536300735,0.328201489,0.690194383,1.330560432
1.965515958,1.875798039,2.065174165,1.591892619,0.004200273,0.143686517,0.053662189,0.349569051,0.003834928,0.012126756,0.069124793,0.182774364,1.100803027,1.168716185,0.472727514,0.30767572,0.502842806,1.235751913
2.034676613,1.295391919,0.264572174,0.764536491,0,0,0.03790249,0,0.052326535,0.132377601,0.082111146,0.160902793,0.1741733,0.635803361,0.960091711,0.691010628,0.374239648,1.127250147
2.682880034,1.777058983,1.127039694,0.004036081,0.002892172,0,0,0,0.370981767,0.011972708,0.442246643,0.047890832,0.184135601,0.231845594,0.844122009,1.934301963,0.550128004,0.766123205
1.354148177,0.371441082,1.058664279,0.49271505,0,0.14709316,0.061817733,0,0,0.0229004,0.085275427,0.024370277,0.085295968,0.182777075,0.297179245,2.299176021,0.515742885,0.915192678
0,0,0,0,0,0,0,0,0,0,0.018645966,0,0.071254178,0.074583863,0.149167726,0.44566925,1.065795757,3.653344111
0,0,0,0,0,0,0.026119119,0,0.149349553,0,0.052238238,0,0.052238238,0.130595596,0.182833834,0.31342943,0.517475176,3.979877539
3.715399838,1.504876265,1.310413472,0.874547895,0.041285352,0.028584597,0.144045623,0.168616725,0.326864445,0.754844531,0.385811983,0.075888263,0.285845972,0.307998985,0.557399645,0.771585314,0.571691944,0.543107347
17.33727274,1.873355805,0.851820609,0.141303901,0.101483175,0.833560594,0.001926475,0.004755545,0.428317681,0.734705187,1.531695108,0.298025173,0.424136856,0.329416985,0.406926863,0.509619185,0.46899656,0.62007903
25.47705017,7.606192867,1.674127311,0.028456791,0.065065253,0.048180912,0.103240154,0.024940249,0.074555916,0.580922658,0.642158042,0.428151866,0.647151511,0.491037876,0.452084556,0.646400425,0.539989887,0.703242643
31.17178894,14.63961001,4.625170525,1.358792292,0,0.014368132,0.049173208,0.044598252,0,0.037665609,0.196129121,0.451599289,0.398476623,0.229672046,0.315316582,0.276214464,0.394560426,0.58501062
19.71903677,14.79608845,8.030587351,2.347507835,0.200486774,0.013368943,0.194740333,0.030836305,0.069073335,0.010192817,0.168826625,0.36347218,0.447172328,0.478750036,0.244702131,0.242070408,0.259916831,0.463773169
8.096474425,11.98757676,9.148211569,2.909833973,0.352134639,0,0.285014167,0.090511383,0.05954227,0.02001988,0.03743514,0.067383251,0.794397531,0.952649642,0.797863468,0.909682506,0.553859416,0.621423317
2.416754845,4.741640089,8.895638245,4.919271235,0.310279015,0.009971645,0,0,0.102579933,0.051488799,0.171267282,0.03755721,0.075911433,0.526058043,0.681053834,0.951914764,0.820816432,0.709822605
0.945911971,1.586790669,5.04808283,3.120175096,0.25966722,0.017132841,0.062476734,0.017800194,0,0.026798792,0.057118001,0.095997568,0.138715144,0.383506575,1.612047025,1.569284222,1.729306617,1.917252542
1.566992213,2.603819131,2.290654745,1.287875332,0.737863224,0.135715694,0.093994518,0.128584385,0,0.034562359,0.180253589,0.066793005,0.170693234,0.268212504,0.348807914,0.832859748,1.882929994,2.187862689
4.703590206,2.117199621,2.145618219,1.564023242,0.015551895,1.370409575,0.255213588,0.28744592,0,0.126346119,0.096974587,0.138378148,0.523913525,0.340243615,0.261327182,0.626878719,1.334731919,3.525290978
3.506136857,2.713144133,0.60901058,0.697069424,0,0,0.160817717,0,0.038075416,0.019696824,0.059090471,0.068938883,0.098484118,0.482378123,0.256058707,0.344694413,0.630298355,4.199427335
3.745306559,1.273955668,1.015262056,1.381276969,0,0,0.00228079,0.081147075,0,0.05297567,0.011972708,0.047890832,0.09670126,0.191563328,0.302416557,0.478908321,0.574689985,1.501051972
0,0.907651047,0.19070187,4.051436527,0.012898286,0.012185138,0,0,0,0.012898286,0.012185138,0.07311083,0.085295968,0.158406798,0.14622166,0.292443319,0.560516362,0.93825565
0,0,3.231672654,0.031223149,0.031223149,0,0,0,0,0,0.018645966,0,0,0.074583863,0.223751588,0.335627383,0.764484594,1.382631639
0,0,1.351408054,0,0,0,0.026119119,0,0.052238238,0,0.170380791,0,0.052238238,0.134612718,0.182833834,0.31342943,0.31342943,0.924888976
